,cod_ncm,hscode,cod_pais_origem,urf_cod,via_transp_cod,sgl_uf_import,city_cod,cidade_import,combinacao_202406,combinacao_202407
12775,85176259,8517,160,817700,4,SP,3413009,COTIA,1.0,1.0
12776,85412120,8541,160,1017801,4,RS,4314407,PELOTAS,0.0,0.0
12777,87082999,8708,160,817700,4,SP,3405708,BARUERI,1.0,1.0
12778,29221999,2922,160,817700,4,SP,3424006,ITUPEVA,1.0,1.0
12779,84433239,8443,160,817800,1,SP,3445803,SANTA BARBARA D'OESTE,0.0,0.0
12780,90183999,9018,160,817700,4,SP,3452205,SOROCABA,1.0,1.0
12781,87082912,8708,160,817800,1,SP,3449805,SAO JOSE DO RIO PRETO,1.0,1.0
12782,29224990,2922,160,817700,4,SP,3436505,PAULINIA,1.0,1.0
12783,84439912,8443,160,817700,4,SP,3419071,HORTOLANDIA,1.0,1.0
12784,87085099,8708,160,817800,1,SP,3409502,CAMPINAS,1.0,1.0
12785,85414900,8541,160,817800,1,SP,3450308,SAO PAULO,0.0,0.0
12786,90183211,9018,160,817800,1,SP,3447304,SANTANA DE PARNAIBA,1.0,0.0
12787,84439970,8443,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
12788,29336913,2933,160,817700,4,SP,3424105,ITUVERAVA,1.0,1.0
12789,29153910,2915,160,817700,4,SP,3454102,TAUBATE,0.0,0.0
12790,85177900,8517,160,817800,1,RS,4304606,CANOAS,0.0,0.0
12791,85411019,8541,160,817600,4,SP,3409205,CAJAMAR,1.0,1.0
12792,29155030,2915,160,817700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
12793,85411019,8541,160,817700,4,SP,3452205,SOROCABA,1.0,1.0
12794,87081000,8708,160,817800,1,MG,3118601,CONTAGEM,0.0,0.0
12795,84439942,8443,160,817700,4,RS,4304606,CANOAS,0.0,0.0
12796,85411021,8541,160,817800,1,SP,3413801,DIADEMA,0.0,0.0
12797,29419022,2941,160,617700,4,MG,3143302,MONTES CLAROS,0.0,0.0
12798,84431990,8443,160,817800,1,SP,3416200,FRANCA,0.0,0.0
12799,85412110,8541,160,817700,4,SP,3438709,PIRACICABA,1.0,1.0
12800,85411022,8541,160,717600,1,MG,3106705,BETIM,0.0,0.0
12801,29214229,2921,160,817700,4,SP,3456206,VALINHOS,0.0,0.0
12802,90181990,9018,160,817600,4,SP,3409205,CAJAMAR,1.0,1.0
12803,90181980,9018,160,817800,1,SP,3424006,ITUPEVA,1.0,0.0
12804,85176249,8517,160,817800,1,MG,3106200,BELO HORIZONTE,0.0,0.0
12805,90183219,9018,160,817800,1,SP,3413009,COTIA,1.0,0.0
12806,85411021,8541,160,817700,4,SP,3416705,GARCA,1.0,1.0
12807,87089490,8708,160,817600,4,MG,3106200,BELO HORIZONTE,0.0,0.0
12808,29333999,2933,160,717700,4,RJ,3305554,SEROPEDICA,0.0,0.0
12809,90189069,9018,160,817800,1,SP,3409502,CAMPINAS,1.0,0.0
12810,87089990,8708,160,927700,1,MG,3106200,BELO HORIZONTE,0.0,0.0
12811,85411029,8541,160,817700,4,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
12812,85176279,8517,160,817700,4,RS,4310207,IJUI,0.0,0.0
12813,84439933,8443,160,817600,4,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
12814,87082999,8708,160,817700,4,RS,4309209,GRAVATAI,0.0,0.0
12815,85412120,8541,160,817600,4,SP,3413009,COTIA,1.0,1.0
12816,87085099,8708,160,817800,1,MG,3106309,BELO ORIENTE,0.0,0.0
12817,87082100,8708,160,1017503,7,SP,3409502,CAMPINAS,0.0,0.0
12818,84439929,8443,160,817800,1,SP,3452809,TABOAO DA SERRA,0.0,0.0
12819,85171439,8517,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
12820,85176254,8517,160,817600,4,SP,3406003,BAURU,1.0,1.0
12821,84433299,8443,160,817800,1,SP,3403901,ARUJA,0.0,0.0
12822,85177190,8517,160,927501,4,MG,3136652,JUATUBA,0.0,0.0
12823,90189069,9018,160,817600,4,MG,3170701,VARGINHA,0.0,0.0
12824,85412120,8541,160,1017801,4,RS,4304606,CANOAS,0.0,0.0
12825,29157031,2915,160,817800,1,SP,3418800,GUARULHOS,1.0,1.0
12826,85412920,8541,160,817600,4,MG,3125101,EXTREMA,1.0,1.0
12827,85177900,8517,160,817600,4,MG,3147303,PARAISOPOLIS,0.0,0.0
12828,87085099,8708,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
12829,85414290,8541,160,1017801,4,RS,4317509,SANTO ANGELO,0.0,0.0
12830,84433910,8443,160,727600,1,MG,3170206,UBERLANDIA,0.0,0.0
12831,90184999,9018,160,717700,4,RJ,3303906,PETROPOLIS,0.0,0.0
12832,29333999,2933,160,817800,1,RS,4307609,ESTANCIA VELHA,0.0,0.0
12833,90189099,9018,160,817700,4,SP,3418800,GUARULHOS,1.0,1.0
12834,90183211,9018,160,927700,1,MG,3118601,CONTAGEM,0.0,0.0
12835,85177190,8517,160,1017801,4,RS,4313904,PANAMBI,0.0,0.0
12836,85411092,8541,160,817600,4,MG,3141108,MATOZINHOS,1.0,1.0
12837,87089990,8708,160,817600,4,MG,3167202,SETE LAGOAS,0.0,0.0
12838,29224920,2922,160,817700,4,SP,3409601,CAMPO LIMPO PAULISTA,1.0,1.0
12839,90189010,9018,160,817800,1,SP,3447304,SANTANA DE PARNAIBA,1.0,0.0
12840,85412920,8541,160,817700,4,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
12841,29339999,2933,160,817800,1,SP,3445159,SALTINHO,1.0,1.0
12842,84439932,8443,160,817800,1,SP,3405708,BARUERI,0.0,0.0
12843,29156011,2915,160,817800,1,RJ,3304557,RIO DE JANEIRO,0.0,0.0
12844,90183929,9018,160,817800,1,SP,3448500,SANTOS,1.0,0.0
12845,85411092,8541,160,817600,4,SP,3423909,ITU,1.0,1.0
12846,85411099,8541,160,817700,4,RS,4313904,PANAMBI,0.0,0.0
12847,84439922,8443,160,817700,4,RS,4316808,SANTA CRUZ DO SUL,0.0,0.0
12848,29153999,2915,160,817700,4,SP,3436505,PAULINIA,0.0,0.0
12849,85411092,8541,160,817700,4,MG,3170701,VARGINHA,1.0,1.0
12850,29156011,2915,160,817700,4,SP,3454102,TAUBATE,0.0,0.0
12851,29336999,2933,160,817800,1,SP,3405708,BARUERI,1.0,1.0
12852,85414300,8541,160,817800,1,SP,3434401,OSASCO,0.0,0.0
12853,84439990,8443,160,817700,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
12854,85414121,8541,160,817600,4,SP,3456453,VARGEM GRANDE PAULISTA,1.0,1.0
12855,85176259,8517,160,817700,4,SP,3422505,ITAPEVI,1.0,1.0
12856,90183929,9018,160,817600,4,RJ,3303302,NITEROI,0.0,0.0
12857,84439970,8443,160,817800,1,MG,3106200,BELO HORIZONTE,0.0,0.0
12858,85411099,8541,160,817700,4,SP,3420509,INDAIATUBA,1.0,1.0
12859,87088000,8708,160,1017801,4,RS,4309209,GRAVATAI,0.0,0.0
12860,85411012,8541,160,1017700,1,RS,4314902,PORTO ALEGRE,0.0,0.0
12861,29413090,2941,160,817600,4,SP,3422604,ITAPIRA,1.0,1.0
12862,84439960,8443,160,817700,4,MG,3132404,ITAJUBA,0.0,0.0
12863,90183212,9018,160,817600,4,SP,3448906,SAO CARLOS,1.0,1.0
12864,84433113,8443,160,817800,1,MG,3106200,BELO HORIZONTE,0.0,0.0
12865,29331990,2933,160,817600,4,SP,3415103,EMBU-GUACU,1.0,1.0
12866,85171300,8517,160,817600,4,MG,3110509,CAMANDUCAIA,0.0,0.0
12867,29336999,2933,160,817800,1,SP,3402754,ARACARIGUAMA,1.0,1.0
12868,85411021,8541,160,817600,4,SP,3447809,SANTO ANDRE,1.0,1.0
12869,84431390,8443,160,717600,1,RJ,3304557,RIO DE JANEIRO,0.0,0.0
12870,84433239,8443,160,817800,1,SP,3434401,OSASCO,0.0,0.0
12871,85414111,8541,160,1017801,4,RS,4322509,VACARIA,0.0,0.0
12872,29214211,2921,160,817800,1,SP,3452502,SUZANO,0.0,0.0
12873,29159032,2915,160,817800,1,SP,3425003,JANDIRA,1.0,1.0
12874,84439942,8443,160,817700,4,MG,3144805,NOVA LIMA,0.0,0.0
12875,84433299,8443,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,0.0,0.0
12876,87087010,8708,160,817800,1,SP,3434401,OSASCO,1.0,1.0
12877,87083090,8708,160,817800,1,SP,3426902,LIMEIRA,1.0,1.0
12878,90183999,9018,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
12879,87085099,8708,160,817800,1,RS,4304606,CANOAS,0.0,0.0
12880,87089990,8708,160,817800,1,SP,3404107,ATIBAIA,1.0,1.0
12881,85412920,8541,160,817700,4,SP,3445803,SANTA BARBARA D'OESTE,1.0,1.0
12882,87089481,8708,160,817600,4,SP,3426902,LIMEIRA,1.0,1.0
12883,90183999,9018,160,817800,1,MG,3115508,CAXAMBU,0.0,0.0
12884,85411099,8541,160,817700,4,SP,3413108,CRAVINHOS,1.0,1.0
12885,85176234,8517,160,817600,4,SP,3410609,CARAPICUIBA,1.0,1.0
12886,85177099,8517,160,817600,4,SP,3418800,GUARULHOS,1.0,1.0
12887,85414900,8541,160,717700,4,RJ,3304904,SAO GONCALO,0.0,0.0
12888,85414900,8541,160,817600,4,SP,3456701,VINHEDO,1.0,1.0
12889,87089990,8708,160,817600,4,SP,3423107,ITAQUAQUECETUBA,1.0,1.0
12890,90189096,9018,160,817600,4,SP,3413009,COTIA,1.0,1.0
12891,29225091,2922,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
12892,84433240,8443,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
12893,85411029,8541,160,817800,1,SP,3440002,POMPEIA,0.0,0.0
12894,85176291,8517,160,817600,4,SP,3438709,PIRACICABA,1.0,1.0
12895,90181910,9018,160,817800,1,RJ,3303302,NITEROI,0.0,0.0
12896,85411031,8541,160,717600,1,RJ,3302403,MACAE,0.0,0.0
12897,85176294,8517,160,817800,1,SP,3440606,PORTO FELIZ,0.0,0.0
12898,85176199,8517,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
12899,85176239,8517,160,817700,4,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
12900,84439941,8443,160,817600,4,MG,3125101,EXTREMA,0.0,0.0
12901,85177190,8517,160,817800,1,SP,3448807,SAO CAETANO DO SUL,0.0,0.0
12902,29151100,2915,160,817800,1,SP,3429401,MAUA,1.0,1.0
12903,85414022,8541,160,817700,4,RS,4314902,PORTO ALEGRE,0.0,0.0
12904,85414022,8541,160,1017801,4,RS,4314902,PORTO ALEGRE,0.0,0.0
12905,85412199,8541,160,817700,4,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
12906,84439942,8443,160,617700,4,MG,3106200,BELO HORIZONTE,0.0,0.0
12907,85177099,8517,160,817700,4,SP,3425904,JUNDIAI,1.0,1.0
12908,85176241,8517,160,817800,1,MG,3131703,ITABIRA,0.0,0.0
12909,87089100,8708,160,927800,1,MG,3118304,CONSELHEIRO LAFAIETE,0.0,0.0
12910,85414122,8541,160,817800,1,SP,3443303,RIBEIRAO PIRES,0.0,0.0
12911,85176900,8517,160,717600,1,RJ,3302403,MACAE,0.0,0.0
12912,84439949,8443,160,817800,1,MG,3132404,ITAJUBA,0.0,0.0
12913,87089910,8708,160,817800,1,MG,3170701,VARGINHA,0.0,0.0
12914,29156012,2915,160,817700,4,SP,3419071,HORTOLANDIA,0.0,0.0
12915,29151100,2915,160,817800,1,RS,4313409,NOVO HAMBURGO,0.0,0.0
12916,87083090,8708,160,817800,1,MG,3172004,VISCONDE DO RIO BRANCO,0.0,0.0
12917,90183929,9018,160,817700,4,SP,3443402,RIBEIRAO PRETO,1.0,1.0
12918,87081000,8708,160,817800,1,MG,3112802,CAPITOLIO,0.0,0.0
12919,85176296,8517,160,817800,1,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
12920,85414300,8541,160,817800,1,SP,3448500,SANTOS,0.0,0.0
12921,85414300,8541,160,817800,1,SP,3457105,VOTUPORANGA,0.0,0.0
12922,87084090,8708,160,1017503,7,SP,3452205,SOROCABA,0.0,0.0
12923,29157039,2915,160,817800,1,MG,3152501,POUSO ALEGRE,0.0,0.0
12924,85176241,8517,160,927800,1,MG,3125101,EXTREMA,0.0,0.0
12925,84433237,8443,160,817700,4,MG,3118601,CONTAGEM,0.0,0.0
12926,85176249,8517,160,817600,4,SP,3448807,SAO CAETANO DO SUL,1.0,1.0
12927,90184911,9018,160,817700,4,SP,3449904,SAO JOSE DOS CAMPOS,1.0,1.0
12928,90183190,9018,160,817800,1,MG,3148103,PATROCINIO,0.0,0.0
12929,90183929,9018,160,817800,1,RJ,3303302,NITEROI,0.0,0.0
12930,85414021,8541,160,817700,4,SP,3448906,SAO CARLOS,1.0,1.0
12931,29411043,2941,160,817600,4,SP,3436307,PATROCINIO PAULISTA,1.0,1.0
12932,85176215,8517,160,717700,4,RJ,3301108,CANTAGALO,0.0,0.0
12933,29332925,2933,160,817600,4,SP,3419071,HORTOLANDIA,1.0,1.0
12934,84433114,8443,160,817800,1,MG,3124104,ESMERALDAS,0.0,0.0
12935,29339961,2933,160,817800,1,RJ,3300456,BELFORD ROXO,0.0,0.0
12936,85176277,8517,160,717700,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
12937,90189099,9018,160,1017700,1,RS,4314902,PORTO ALEGRE,0.0,0.0
12938,29151100,2915,160,817800,1,SP,3414908,ELIAS FAUSTO,1.0,1.0
12939,90189099,9018,160,817800,1,SP,3423909,ITU,1.0,0.0
12940,90183929,9018,160,817600,4,SP,3448906,SAO CARLOS,1.0,1.0
12941,85177190,8517,160,817800,1,SP,3409205,CAJAMAR,0.0,0.0
12942,87083090,8708,160,817600,4,SP,3420509,INDAIATUBA,1.0,1.0
12943,87082999,8708,160,817800,1,SP,3424402,JACAREI,1.0,1.0
12944,85177190,8517,160,817700,4,SP,3452809,TABOAO DA SERRA,1.0,1.0
12945,84433191,8443,160,717600,1,MG,3125101,EXTREMA,0.0,0.0
12946,85412191,8541,160,817600,4,RS,4316808,SANTA CRUZ DO SUL,0.0,0.0
12947,84439199,8443,160,817700,4,RS,4312401,MONTENEGRO,0.0,0.0
12948,85414220,8541,160,817600,4,SP,3456701,VINHEDO,1.0,1.0
12949,87089483,8708,160,1017801,4,RS,4309308,GUAIBA,0.0,0.0
12950,87089990,8708,160,817800,1,RS,4322608,VENANCIO AIRES,0.0,0.0
12951,87089990,8708,160,727600,1,SP,3406508,BIRIGUI,1.0,1.0
12952,84433252,8443,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
12953,29335935,2933,160,817600,4,SP,3413009,COTIA,1.0,1.0
12954,90183190,9018,160,817800,1,RS,4317806,SANTO AUGUSTO,0.0,0.0
12955,87082100,8708,160,817700,4,SP,3456701,VINHEDO,1.0,1.0
12956,90181210,9018,160,817600,4,SP,3405708,BARUERI,1.0,1.0
12957,85412910,8541,160,817700,4,MG,3159605,SANTA RITA DO SAPUCAI,1.0,1.0
12958,85412120,8541,160,817700,4,SP,3425904,JUNDIAI,1.0,1.0
12959,29222990,2922,160,817800,1,SP,3420509,INDAIATUBA,0.0,1.0
12960,90184991,9018,160,717600,1,RJ,3303906,PETROPOLIS,0.0,0.0
12961,29222990,2922,160,817800,1,SP,3405708,BARUERI,0.0,1.0
12962,85177900,8517,160,817600,4,SP,3434401,OSASCO,1.0,1.0
12963,85176291,8517,160,717700,4,RJ,3301504,CORDEIRO,0.0,0.0
12964,84433239,8443,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
12965,87089990,8708,160,817700,4,MG,3170701,VARGINHA,0.0,0.0
12966,29339919,2933,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
12967,85413021,8541,160,817700,4,SP,3452205,SOROCABA,1.0,1.0
12968,85177190,8517,160,1017700,1,RS,4318507,SAO JOSE DO NORTE,0.0,0.0
12969,85171300,8517,160,1010351,7,RS,4322400,URUGUAIANA,0.0,0.0
12970,84439990,8443,160,617700,4,MG,3170206,UBERLANDIA,0.0,0.0
12971,85414022,8541,160,817700,4,SP,3413801,DIADEMA,1.0,1.0
12972,29155010,2915,160,717700,4,SP,3454102,TAUBATE,0.0,0.0
12973,85415020,8541,160,617700,4,MG,3159605,SANTA RITA DO SAPUCAI,1.0,1.0
12974,29414011,2941,160,817600,4,SP,3422604,ITAPIRA,1.0,1.0
12975,85177029,8517,160,617700,4,MG,3106200,BELO HORIZONTE,0.0,0.0
12976,90181210,9018,160,817700,4,MG,3143302,MONTES CLAROS,0.0,0.0
12977,87089100,8708,160,817800,1,SP,3411102,CATANDUVA,1.0,1.0
12978,90189099,9018,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,1.0,0.0
12979,87089300,8708,160,927800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
12980,85411039,8541,160,817700,4,SP,3404107,ATIBAIA,1.0,1.0
12981,29156029,2915,160,817800,1,SP,3452205,SOROCABA,1.0,1.0
12982,87089200,8708,160,817800,1,SP,3438709,PIRACICABA,1.0,1.0
12983,29336929,2933,160,817800,1,RJ,3304557,RIO DE JANEIRO,0.0,0.0
12984,90181990,9018,160,817600,4,SP,3443402,RIBEIRAO PRETO,1.0,1.0
12985,29333989,2933,160,817600,4,SP,3426803,LENCOIS PAULISTA,1.0,1.0
12986,87087090,8708,160,817700,4,SP,3405708,BARUERI,1.0,1.0
12987,29215111,2921,160,817800,1,SP,3424006,ITUPEVA,0.0,0.0
12988,87081000,8708,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
12989,90183929,9018,160,817600,4,SP,3429807,MINEIROS DO TIETE,1.0,1.0
12990,85412199,8541,160,817800,1,RS,4314902,PORTO ALEGRE,0.0,0.0
12991,85176239,8517,160,1017801,4,RS,4303103,CACHOEIRINHA,0.0,0.0
12992,29153100,2915,160,817600,4,SP,3450308,SAO PAULO,0.0,0.0
12993,29214229,2921,160,927800,1,RJ,3301702,DUQUE DE CAXIAS,0.0,0.0
12994,85412120,8541,160,817600,4,SP,3406003,BAURU,1.0,1.0
12995,85177190,8517,160,817600,4,SP,3452205,SOROCABA,1.0,1.0
12996,90183929,9018,160,817600,4,SP,3418800,GUARULHOS,1.0,1.0
12997,84439941,8443,160,817700,4,SP,3450308,SAO PAULO,1.0,1.0
12998,85411031,8541,160,817700,4,SP,3404107,ATIBAIA,1.0,1.0
12999,85414122,8541,160,1017700,1,RS,4305108,CAXIAS DO SUL,0.0,0.0
13000,85176291,8517,160,717600,1,RJ,3304904,SAO GONCALO,0.0,0.0
13001,85412920,8541,160,817600,4,SP,3416705,GARCA,1.0,1.0
13002,85411021,8541,160,817600,4,SP,3456206,VALINHOS,1.0,1.0
13003,87082999,8708,160,717700,4,RJ,3304201,RESENDE,0.0,0.0
13004,87085099,8708,160,817700,4,SP,3423206,ITARARE,1.0,1.0
13005,84439990,8443,160,817700,4,MG,3169406,TRES PONTAS,0.0,0.0
13006,85411022,8541,160,927700,1,RS,4304606,CANOAS,0.0,0.0
13007,87081000,8708,160,717600,1,SP,3413009,COTIA,1.0,1.0
13008,87089300,8708,160,817700,4,SP,3425904,JUNDIAI,1.0,1.0
13009,84439199,8443,160,817600,4,SP,3456503,VARZEA PAULISTA,1.0,1.0
13010,87082999,8708,160,817700,4,SP,3420509,INDAIATUBA,1.0,1.0
13011,85414121,8541,160,1017801,4,RS,4322707,VERA CRUZ,0.0,0.0
13012,87082999,8708,160,717600,1,SP,3448708,SAO BERNARDO DO CAMPO,1.0,1.0
13013,84439923,8443,160,817800,1,SP,3409205,CAJAMAR,0.0,0.0
13014,85414111,8541,160,817700,4,SP,3407605,BRAGANCA PAULISTA,1.0,1.0
13015,85176249,8517,160,817600,4,SP,3403901,ARUJA,1.0,1.0
13016,85414029,8541,160,817800,1,SP,3418800,GUARULHOS,0.0,0.0
13017,29214322,2921,160,817600,4,MG,3170107,UBERABA,0.0,0.0
13018,85176255,8517,160,817700,4,RS,4306767,ELDORADO DO SUL,0.0,0.0
13019,29223990,2922,160,817800,1,SP,3456701,VINHEDO,0.0,1.0
13020,85176262,8517,160,817700,4,MG,3106200,BELO HORIZONTE,0.0,0.0
13021,87089990,8708,160,717600,1,SP,3450308,SAO PAULO,1.0,1.0
13022,84439929,8443,160,817800,1,MG,3118601,CONTAGEM,0.0,0.0
13023,84431910,8443,160,817800,1,SP,3448708,SAO BERNARDO DO CAMPO,0.0,0.0
13024,90189099,9018,160,717600,1,SP,3450308,SAO PAULO,1.0,0.0
13025,85411029,8541,160,817700,4,SP,3456206,VALINHOS,1.0,1.0
13026,85176239,8517,160,817700,4,SP,3427306,LOUVEIRA,1.0,1.0
13027,84439990,8443,160,817800,1,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
13028,85412120,8541,160,817800,1,MG,3133600,ITAPEVA,0.0,0.0
13029,29224959,2922,160,817800,1,SP,3402754,ARACARIGUAMA,0.0,1.0
13030,84433299,8443,160,817600,4,SP,3452205,SOROCABA,1.0,1.0
13031,85411022,8541,160,817800,1,MG,3137601,LAGOA SANTA,0.0,0.0
13032,85414290,8541,160,1017801,4,RS,4305108,CAXIAS DO SUL,0.0,0.0
13033,85414121,8541,160,817800,4,MG,3159605,SANTA RITA DO SAPUCAI,1.0,1.0
13034,90183190,9018,160,1017700,1,RS,4314902,PORTO ALEGRE,0.0,0.0
13035,85176259,8517,160,817600,4,SP,3451702,SERTAOZINHO,1.0,1.0
13036,84431910,8443,160,817800,1,RS,4307609,ESTANCIA VELHA,0.0,0.0
13037,90183219,9018,160,817600,4,SP,3423404,ITATIBA,1.0,1.0
13038,29414090,2941,160,817800,1,SP,3450308,SAO PAULO,1.0,1.0
13039,87089529,8708,160,817800,1,SP,3428502,MAIRIPORA,1.0,1.0
13040,84439199,8443,160,817600,4,SP,3409502,CAMPINAS,1.0,1.0
13041,90183219,9018,160,817800,1,MG,3170206,UBERLANDIA,0.0,0.0
13042,29414090,2941,160,817800,1,SP,3424709,JAGUARIUNA,1.0,1.0
13043,85176259,8517,160,817600,4,MG,3132404,ITAJUBA,0.0,0.0
13044,29419022,2941,160,817600,4,MG,3152501,POUSO ALEGRE,0.0,0.0
13045,87088000,8708,160,817700,4,SP,3438709,PIRACICABA,1.0,1.0
13046,90183119,9018,160,817600,4,RJ,3304557,RIO DE JANEIRO,0.0,0.0
13047,85414290,8541,160,817600,4,SP,3454102,TAUBATE,1.0,1.0
13048,85176291,8517,160,717600,1,RJ,3302858,MESQUITA,0.0,0.0
13049,85176241,8517,160,817600,4,SP,3405708,BARUERI,1.0,1.0
13050,85414122,8541,160,817800,1,SP,3456206,VALINHOS,0.0,0.0
13051,85176277,8517,160,817600,4,SP,3401608,AMERICANA,1.0,1.0
13052,85176277,8517,160,617700,4,MG,3159605,SANTA RITA DO SAPUCAI,0.0,0.0
13053,87085080,8708,160,817600,4,SP,3405708,BARUERI,1.0,1.0
13054,85411031,8541,160,817600,4,MG,3132404,ITAJUBA,1.0,1.0
13055,29221999,2922,160,817800,1,SP,3447809,SANTO ANDRE,0.0,1.0
13056,85411029,8541,160,717700,4,RJ,3301009,CAMPOS DOS GOYTACAZES,0.0,0.0
13057,85176291,8517,160,817600,4,SP,3413009,COTIA,1.0,1.0
13058,29156019,2915,160,817700,4,SP,3450308,SAO PAULO,0.0,0.0
13059,85413011,8541,160,817700,4,SP,3443402,RIBEIRAO PRETO,1.0,1.0
13060,87089910,8708,160,817800,1,MG,3138302,LEANDRO FERREIRA,0.0,0.0
13061,85177900,8517,160,817600,4,SP,3429401,MAUA,1.0,1.0
13062,87089100,8708,160,817800,1,SP,3418800,GUARULHOS,1.0,1.0
13063,87089990,8708,160,817600,4,SP,3449805,SAO JOSE DO RIO PRETO,1.0,1.0
13064,85176262,8517,160,817700,4,SP,3413009,COTIA,1.0,1.0
13065,85176262,8517,160,117600,4,SP,3450308,SAO PAULO,1.0,1.0
13066,29221999,2922,160,817600,4,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
13067,85414300,8541,160,817800,1,MG,3170800,VARZEA DA PALMA,0.0,0.0
13068,84439942,8443,160,817600,4,SP,3452809,TABOAO DA SERRA,1.0,1.0
13069,85414900,8541,160,817700,4,MG,3106705,BETIM,1.0,1.0
13070,87081000,8708,160,817800,1,MG,3170206,UBERLANDIA,0.0,0.0
13071,29225099,2922,160,817600,4,SP,3408405,CABREUVA,1.0,1.0
13072,29333939,2933,160,817800,1,RJ,3304201,RESENDE,0.0,0.0
13073,85414021,8541,160,817700,4,SP,3424006,ITUPEVA,1.0,1.0
13074,85177900,8517,160,817800,1,MG,3131703,ITABIRA,0.0,0.0
13075,85414121,8541,160,817700,4,RS,4308458,FORTALEZA DOS VALOS,0.0,0.0
13076,85411029,8541,160,817700,4,RS,4308201,FLORES DA CUNHA,0.0,0.0
13077,85414025,8541,160,817700,4,SP,3425003,JANDIRA,1.0,1.0
13078,29224110,2922,160,817600,4,SP,3425003,JANDIRA,1.0,1.0
13079,29224990,2922,160,817800,1,RJ,3304557,RIO DE JANEIRO,0.0,0.0
13080,85411029,8541,160,817600,4,SP,3405708,BARUERI,1.0,1.0
13081,85411092,8541,160,817600,4,SP,3456453,VARGEM GRANDE PAULISTA,1.0,1.0
13082,87084090,8708,160,817700,4,MG,3110301,CALDAS,0.0,0.0
13083,29419043,2941,160,817600,4,SP,3450308,SAO PAULO,1.0,1.0
13084,85411092,8541,160,617700,4,MG,3132404,ITAJUBA,1.0,1.0
13085,84433299,8443,160,817600,4,SP,3418800,GUARULHOS,1.0,1.0
13086,29225099,2922,160,817700,4,SP,3456206,VALINHOS,1.0,1.0
13087,90184999,9018,160,817800,1,RS,4316907,SANTA MARIA,0.0,0.0
13088,85177900,8517,160,817800,1,SP,3456701,VINHEDO,0.0,0.0
13089,85176215,8517,160,817600,4,SP,3447304,SANTANA DE PARNAIBA,1.0,1.0
13090,85176291,8517,160,817600,4,MG,3122306,DIVINOPOLIS,0.0,0.0
13091,85176256,8517,160,817600,4,SP,3447809,SANTO ANDRE,1.0,1.0
13092,84439199,8443,160,817800,1,SP,3413801,DIADEMA,0.0,0.0
13093,90181210,9018,160,817600,4,SP,3434401,OSASCO,1.0,1.0
13094,87089100,8708,160,817800,1,MG,3107406,BOM DESPACHO,0.0,0.0
13095,85176234,8517,160,817700,4,RS,4311403,LAJEADO,0.0,0.0
13096,85176255,8517,160,817600,4,MG,3125101,EXTREMA,0.0,0.0
13097,29337990,2933,160,817700,4,SP,3438006,PINDAMONHANGABA,1.0,1.0
13098,85413021,8541,160,817600,4,MG,3159605,SANTA RITA DO SAPUCAI,1.0,1.0
13099,87085019,8708,160,817800,1,SP,3413801,DIADEMA,1.0,1.0
13100,90189099,9018,160,717700,4,RJ,3301702,DUQUE DE CAXIAS,0.0,0.0
13101,29336929,2933,160,817800,1,SP,3456701,VINHEDO,1.0,1.0
13102,87083090,8708,160,817800,1,SP,3452502,SUZANO,1.0,1.0
13103,29336929,2933,160,817600,4,RS,4314902,PORTO ALEGRE,0.0,0.0
13104,85414021,8541,160,817700,4,SP,3456206,VALINHOS,1.0,1.0
13105,87089100,8708,160,817600,4,SP,3423909,ITU,1.0,1.0
13106,29419041,2941,160,817800,1,SP,3424303,JABOTICABAL,1.0,1.0
13107,85416090,8541,160,817700,4,SP,3419071,HORTOLANDIA,1.0,1.0
13108,29221200,2922,160,817800,1,RJ,3304201,RESENDE,0.0,0.0
13109,85414300,8541,160,717600,1,SP,3418800,GUARULHOS,0.0,0.0
13110,87085099,8708,160,1017700,1,RS,4314100,PASSO FUNDO,0.0,0.0
